Observer,Bird_Point,Time,Site,Visit,Date,Wind,Aou_Code,Distance,Detection,Flyover,Sex,Notes
JSC,LA16NW3,831,LA16NW,3,61615,2,SEWR,60,S,,,
JSC,LA16NW3,831,LA16NW,3,61615,2,SAVS,50,S,,,
JSC,LA16NW3,831,LA16NW,3,61615,2,SAVS,40,V,,,
JSC,LA16NW3,831,LA16NW,3,61615,2,SAVS,57,S,,,
JSC,LA16NW3,831,LA16NW,3,61615,2,SEWR,65,S,,,
JSC,LA16NW3,831,LA16NW,3,61615,2,SEWR,30,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,SAVS,40,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,SAVS,53,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,SAVS,20,V,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,COYE,60,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,RWBL,75,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,SAVS,79,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,BHCO,80,S,,,
JSC,LA16NW5,821,LA16NW,3,61615,1,SEWR,69,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,COYE,64,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,UPSA,45,V,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,RWBL,63,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,SAVS,40,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,SAVS,57,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,SAVS,50,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,SAVS,62,S,,,
JSC,FA24NE1,536,FA24NE,3,61715,1,WEME,80,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,SAVS,20,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,SAVS,30,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,SAVS,35,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,WEME,80,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,NESP,45,S,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,MAGO,30,V,,,
JSC,FA24NE3,547,FA24NE,3,61715,0,SAVS,40,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,BOBO,90,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,SAVS,30,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,SAVS,37,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,SAVS,35,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,SAVS,40,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,WEME,90,S,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,BOBO,85,V,,M,
JSC,FA24NE2,558,FA24NE,3,61715,0,SAVS,15,V,,,
JSC,FA24NE2,558,FA24NE,3,61715,0,COYE,75,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,SAVS,35,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,SAVS,40,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,SAVS,28,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,COYE,50,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,BHCO,90,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,BHCO,90,S,,,
JSC,FA12NE2,620,FA12NE,3,61715,1,SAVS,57,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,EAKI,25,V,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,COYE,55,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,EAKI,20,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,CCSP,40,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,WEME,70,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,SAVS,55,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,SAVS,45,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,SAVS,40,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,BOBO,80,S,,,
JSC,FA12NE1,631,FA12NE,3,61715,1,WIFL,85,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,SAVS,35,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,SAVS,40,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,BOBO,80,V,,M,
JSC,FA12NE3,640,FA12NE,3,61715,1,SAVS,24,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,WEME,90,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,SAVS,55,S,,,
JSC,FA12NE3,640,FA12NE,3,61715,1,CCSP,60,S,,,
JSC,FA12NE4,651,FA12NE,3,61715,1,MAGO,46,V,,,
JSC,FA12NE4,651,FA12NE,3,61715,1,SAVS,35,S,,,
JSC,FA12NE4,651,FA12NE,3,61715,1,SAVS,42,S,,,
JSC,FA12NE4,651,FA12NE,3,61715,1,SAVS,22,S,,,
JSC,FA12NE4,651,FA12NE,3,61715,1,WEME,90,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,SAVS,25,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,SAVS,37,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,WEME,80,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,SAVS,40,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,WEME,45,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,SAVS,50,S,,,
JSC,OA36SW4,716,OA36SW,3,61715,1,BHCO,60,V,,M,
JSC,OA36SW3,725,OA36SW,3,61715,1,GRSP,35,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,SAVS,38,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,SAVS,45,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,WEME,85,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,WEME,70,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,SAVS,55,S,,,
JSC,OA36SW3,725,OA36SW,3,61715,1,SAVS,62,S,,,
JSC,OA36SW1,735,OA36SW,3,61715,2,SAVS,36,S,,,
JSC,OA36SW1,735,OA36SW,3,61715,2,SAVS,40,S,,,
JSC,OA36SW1,735,OA36SW,3,61715,2,WEME,95,S,,,
JSC,OA36SW1,735,OA36SW,3,61715,2,WEME,75,S,,,
JSC,OA36SW1,735,OA36SW,3,61715,2,SAVS,42,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,GRSP,34,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,SAVS,38,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,SAVS,44,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,WEME,70,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,SAVS,60,S,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,SAVS,15,V,,,
JSC,OA36SW5,745,OA36SW,3,61715,2,WEME,78,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,SAVS,25,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,SAVS,34,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,SAVS,30,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,SAVS,45,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,WEME,90,S,,,
JSC,OA27NW1,809,OA27NW,3,61715,1,BOBO,85,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,SAVS,30,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,SAVS,38,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,WEME,80,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,COYE,70,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,SAVS,45,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,SAVS,57,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,WEME,70,S,,,
JSC,OA27NW2,820,OA27NW,3,61715,1,GRSP,50,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,WEME,90,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,SAVS,38,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,SAVS,43,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,SAVS,25,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,SAVS,54,S,,,
JSC,OA27NW4,831,OA27NW,3,61715,2,SAVS,15,V,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,GRSP,30,S,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,SAVS,38,S,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,SAVS,34,S,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,SAVS,44,S,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,WEME,77,S,,,
JSC,OA27NW3,840,OA27NW,3,61715,2,RWBL,90,V,,M,
JSC,OA27NW3,840,OA27NW,3,61715,2,BHCO,68,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,GRSP,40,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,BOBO,85,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,SAVS,32,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,WEME,79,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,SAVS,45,S,,,
JSC,OA27NW5,850,OA27NW,3,61715,1,SAVS,30,V,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,SAVS,45,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,SEWR,50,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,WEME,90,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,SAVS,38,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,CCSP,75,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,COYE,75,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,RWBL,90,V,,M,
JSC,LE33NE1,542,LE33NE,3,62015,2,SAVS,43,S,,,
JSC,LE33NE1,542,LE33NE,3,62015,2,BOBO,80,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,SAVS,20,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,SAVS,34,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,SAVS,15,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,SAVS,42,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,LCSP,25,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,SEWR,48,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,WEME,85,S,,,
JSC,LE33NE3,552,LE33NE,3,62015,2,RWBL,59,V,,M,
JSC,LE33NE2,603,LE33NE,3,62015,2,SAVS,40,V,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,SAVS,25,V,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,SEWR,48,S,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,SAVS,55,S,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,LCSP,30,S,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,BOBO,77,S,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,CCSP,69,S,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,SAVS,20,V,,,
JSC,LE33NE2,603,LE33NE,3,62015,2,WEME,88,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,EAKI,67,V,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,WEME,68,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,SEWR,49,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,CCSP,60,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,SAVS,25,V,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,SAVS,28,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,SAVS,48,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,BOBO,56,V,,M,
JSC,LE33NE4,615,LE33NE,3,62015,3,LCSP,36,S,,,
JSC,LE33NE4,615,LE33NE,3,62015,3,SAVS,44,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SAVS,20,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SAVS,35,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SAVS,44,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SEWR,50,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,MAWR,55,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SEWR,64,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,SAVS,57,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,RWBL,54,V,,M,
JSC,LE33NE5,626,LE33NE,3,62015,4,RWBL,64,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,WEME,87,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,CCSP,50,S,,,
JSC,LE33NE5,626,LE33NE,3,62015,4,EAKI,88,V,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SAVS,40,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SAVS,32,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SAVS,45,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SAVS,48,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SEWR,49,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,SEWR,56,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,LCSP,35,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,COYE,60,S,,,
JSC,GI25SE4,540,GI25SE,3,62115,0,LCSP,30,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,SAVS,20,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,SAVS,38,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,COYE,90,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,SEWR,80,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,SEWR,75,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,CCSP,46,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,LCSP,21,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,RWBL,80,V,,M,
JSC,GI25SE2,551,GI25SE,3,62115,0,SAVS,40,S,,,
JSC,GI25SE2,551,GI25SE,3,62115,0,BOBO,90,V,,M,
JSC,GI25SE2,551,GI25SE,3,62115,0,SEWR,60,S,,,
JSC,GI25SE3,602,GI25SE,3,62115,0,SAVS,15,S,,,
JSC,GI25SE3,602,GI25SE,3,62115,0,SAVS,26,S,,,
JSC,GI25SE3,602,GI25SE,3,62115,0,SAVS,30,S,,,
JSC,GI25SE3,602,GI25SE,3,62115,0,SAVS,32,S,,,
JSC,GI25SE3,602,GI25SE,3,62115,0,BOBO,82,V,,M,
JSC,GI25SE1,612,GI25SE,3,62115,0,SAVS,28,V,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,SEWR,30,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,SAVS,40,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,LCSP,27,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,SAVS,39,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,SEWR,57,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,BOBO,85,V,,M,
JSC,GI25SE1,612,GI25SE,3,62115,0,BOBO,90,V,,M,
JSC,GI25SE1,612,GI25SE,3,62115,0,SAVS,59,S,,,
JSC,GI25SE1,612,GI25SE,3,62115,0,SAVS,50,V,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SAVS,50,S,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SAVS,70,S,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,BOBO,80,V,,M,
JSC,GI25SE5,624,GI25SE,3,62115,0,SEWR,62,S,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SAVS,25,V,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SAVS,47,V,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SEWR,59,S,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,SAVS,40,S,,,
JSC,GI25SE5,624,GI25SE,3,62115,0,BOBO,67,V,,M,
JSC,GI25SE5,624,GI25SE,3,62115,0,COYE,80,S,,,
JSC,BL9SE2,650,BL9SE,3,62115,0,COGR,15,V,,M,
JSC,BL9SE2,650,BL9SE,3,62115,0,RWBL,15,V,,M,
JSC,BL9SE2,650,BL9SE,3,62115,0,SAVS,25,S,,,
JSC,BL9SE2,650,BL9SE,3,62115,0,WEME,75,S,,,
JSC,BL9SE2,650,BL9SE,3,62115,0,AMGO,15,V,,M,
JSC,BL9SE2,650,BL9SE,3,62115,0,RWBL,78,V,,M,
JSC,BL9SE2,650,BL9SE,3,62115,0,YHBL,68,S,,,
JSC,BL9SE2,650,BL9SE,3,62115,0,MAWR,83,S,,,
JSC,BL9SE2,650,BL9SE,3,62115,0,SAVS,40,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,SAVS,60,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,SAVS,34,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,SAVS,38,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,WEME,68,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,UPSA,85,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,SAVS,70,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,SAVS,75,S,,,
JSC,BL9SE3,700,BL9SE,3,62115,0,LCSP,24,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,SAVS,35,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,SAVS,42,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,SAVS,63,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,WEME,75,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,WEME,90,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,SAVS,68,S,,,
JSC,BL9SE1,709,BL9SE,3,62115,0,BRBL,70,V,,M,
JSC,BL9SE1,709,BL9SE,3,62115,0,COYE,78,S,,,
JSC,BL9SE5,720,BL9SE,3,62115,0,WEME,95,V,,,
JSC,BL9SE5,720,BL9SE,3,62115,0,SAVS,25,S,,,
JSC,BL9SE5,720,BL9SE,3,62115,0,SAVS,38,S,,,
JSC,BL9SE5,720,BL9SE,3,62115,0,SAVS,30,S,,,
JSC,BL9SE5,720,BL9SE,3,62115,0,SEWR,60,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,WEME,95,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,EAKI,62,V,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,SAVS,45,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,SAVS,57,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,BOBO,90,V,,M,
JSC,BL9SE4,731,BL9SE,3,62115,0,SAVS,40,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,SAVS,38,S,,,
JSC,BL9SE4,731,BL9SE,3,62115,0,CCSP,57,S,,,
JSC,BL18NE1,752,BL18NE,3,62115,1,BOBO,57,V,,M,
JSC,BL18NE1,752,BL18NE,3,62115,1,SAVS,46,V,,,
JSC,BL18NE1,752,BL18NE,3,62115,1,SAVS,48,V,,,
JSC,BL18NE1,752,BL18NE,3,62115,1,SAVS,60,S,,,
JSC,BL18NE1,752,BL18NE,3,62115,1,SEWR,59,S,,,
JSC,BL18NE1,752,BL18NE,3,62115,1,SAVS,20,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,CCSP,62,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,SAVS,48,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,MAWR,55,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,SEWR,60,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,SAVS,62,S,,,
JSC,BL18NE4,805,BL18NE,3,62115,1,BHCO,75,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,MAWR,69,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,SEWR,57,V,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,MAWR,75,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,SAVS,38,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,LCSP,20,V,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,SAVS,58,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,RWBL,90,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,COYE,80,S,,,
JSC,BL18NE2,816,BL18NE,3,62115,1,SAVS,40,V,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,SEWR,40,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,SAVS,35,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,SAVS,47,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,SAVS,40,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,SEWR,38,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,WEME,90,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,COYE,75,S,,,
JSC,LE20NE3,529,LE20NE,4,62315,0,LCSP,38,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,CCSP,50,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,CCSP,64,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,WEME,85,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,SAVS,39,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,SAVS,45,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,SAVS,47,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,SAVS,64,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,LCSP,20,S,,,
JSC,LE20NE2,538,LE20NE,4,62315,0,EAKI,88,V,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,SEWR,49,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,LCSP,20,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,SEWR,58,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,WEME,73,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,SAVS,58,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,SAVS,60,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,CCSP,47,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,RWBL,80,S,,,
JSC,LE20NE1,547,LE20NE,4,62315,0,SAVS,65,V,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,SEWR,50,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,SEWR,57,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,SAVS,20,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,SAVS,28,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,SAVS,36,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,COYE,80,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,RWBL,75,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,COYE,88,S,,,
JSC,LE31SE2,612,LE31SE,4,62315,0,BOBO,76,V,,M,
JSC,LE31SE3,621,LE31SE,4,62315,0,SAVS,25,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,SAVS,30,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,SEWR,40,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,BOBO,67,V,,M,
JSC,LE31SE3,621,LE31SE,4,62315,0,SAVS,45,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,SAVS,58,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,COYE,70,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,LCSP,26,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,LCSP,20,S,,,
JSC,LE31SE3,621,LE31SE,4,62315,0,COYE,75,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,LCSP,28,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,CCSP,70,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,CCSP,65,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SEWR,50,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SEWR,59,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SAVS,58,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SAVS,68,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,COYE,75,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SAVS,38,S,,,
JSC,LE31SE1,631,LE31SE,4,62315,0,SAVS,43,S,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,SEWR,68,S,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,SAVS,47,V,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,LCSP,20,S,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,COYE,65,S,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,CCSP,80,S,,,
JSC,LE14SW5,657,LE14SW,4,62315,1,SAVS,69,V,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,SAVS,20,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,RWBL,87,V,,M,
JSC,LE14SW4,708,LE14SW,4,62315,0,COYE,80,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,COYE,80,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,SAVS,35,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,CCSP,40,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,RWBL,90,V,,M,
JSC,LE14SW4,708,LE14SW,4,62315,0,SAVS,40,S,,,
JSC,LE14SW4,708,LE14SW,4,62315,0,BOBO,95,V,,M,
JSC,LE14SW2,718,LE14SW,4,62315,1,SEWR,50,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,SAVS,32,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,SAVS,38,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,SAVS,40,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,CCSP,59,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,COYE,78,S,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,SAVS,60,V,,,
JSC,LE14SW2,718,LE14SW,4,62315,1,SAVS,40,V,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SAVS,38,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SEWR,45,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SAVS,20,V,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SAVS,20,V,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SAVS,50,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,COYE,80,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,SEWR,57,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,CCSP,40,S,,,
JSC,LE14SW1,728,LE14SW,4,62315,1,CCSP,48,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,SEWR,40,S,,,
JSC,LE24SW1,748,LE24SW,4,62315,1,SAVS,50,S,,,
