Observer,Point,StartTime,Site,Bird_Point,Visit,Date,Cloud,Temp,Wind,Aou_Code,Distance,Detection,Flyover,Sex
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SAVS,59,S,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SAVS,35,S,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,BOBO,76,S,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SAVS,30,V,,
JSC,4,830,LA8NW,LA8NW4,2,62014,35,20.6,8.6,SEWR,50,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,16,V,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,18,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,20,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,51,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,MAWR,95,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SORA,95,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,COYE,82,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,14,V,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,RWBL,57,V,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,SAVS,48,S,,
JSC,4,557,LA8NW,LA8NW4,3,70314,1,14.4,0,BOBO,90,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,WISN,38,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,COYE,37,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,CCSP,41,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,BOBO,68,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,WISN,73,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,SAVS,56,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,SAVS,64,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,CCSP,42,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,COYE,48,S,,
JSC,5,748,LA8NW,LA8NW5,1,60914,3,13.8,7.2,BOBO,76,V,,M
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,SAVS,26,V,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,SAVS,40,S,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,COYE,71,S,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,BOBO,38,S,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,BOBO,59,S,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,CCSP,34,V,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,WEME,46,V,,
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,BOBO,48,V,,M
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,BOBO,78,V,,M
JSC,5,818,LA8NW,LA8NW5,2,62014,40,20.4,4.6,BOBO,53,V,,M
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,CCSP,50,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,COYE,54,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,CCSP,38,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,BOBO,55,V,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,SORA,68,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,WEME,75,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,WISN,90,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,SAVS,53,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,SAVS,64,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,SAVS,70,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,RWBL,67,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,WEME,80,S,,
JSC,5,546,LA8NW,LA8NW5,3,70314,1,14.4,0,SAVS,28,V,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,BOBO,23,V,,M
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,SAVS,12,V,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,SAVS,27,S,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,SWSP,20,V,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,COYE,26,S,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,SAVS,31,S,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,BOBO,41,V,,M
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,BOBO,35,S,,
JSC,1,708,LE14SW,LE14SW1,1,60314,0,16.7,8.5,BOBO,32,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SAVS,35,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SAVS,23,V,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,COYE,35,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SEWR,31,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,RWBL,64,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,COYE,45,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SAVS,43,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,RWBL,53,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SAVS,18,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,RWBL,54,V,,M
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,COYE,73,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,SEWR,69,S,,
JSC,1,653,LE14SW,LE14SW1,2,61314,5,12.8,0,MAWR,60,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SAVS,38,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SEWR,43,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,COYE,40,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SWSP,39,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SAVS,36,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,COYE,83,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,BOBO,67,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SEWR,75,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,BOBO,93,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SORA,98,S,,
JSC,1,552,LE14SW,LE14SW1,3,62314,60,16.4,4.8,SAVS,83,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SORA,35,S,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,BOBO,27,V,,M
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,BOBO,56,V,,M
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,BOBO,57,V,,M
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,BOBO,55,V,,M
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,32,S,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,35,S,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,37,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,36,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,34,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,36,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,SAVS,37,V,,
JSC,2,720,LE14SW,LE14SW2,1,60314,0,16.7,12,CCSP,31,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,BOBO,53,V,,M
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,BOBO,57,V,,M
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,SWSP,61,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,LCSP,12,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,SAVS,52,V,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,SAVS,43,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,BOBO,51,V,,M
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,RWBL,53,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,MAWR,57,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,CCSP,30,S,,
JSC,2,706,LE14SW,LE14SW2,2,61314,5,15.2,0,CCSP,45,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,RWBL,31,V,,M
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,SAVS,27,V,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,SEWR,53,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,SAVS,58,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,CCSP,48,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,LCSP,12,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,SAVS,29,V,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,CCSP,76,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,BOBO,83,V,,M
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,BOBO,57,V,,M
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,COYE,89,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,CCSP,28,S,,
JSC,2,604,LE14SW,LE14SW2,3,62314,35,17.2,0,SORA,95,S,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,RWBL,23,V,,M
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,CCSP,26,V,,M
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,RWBL,28,V,,M
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,RWBL,32,V,,M
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,COYE,31,S,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,BOBO,34,S,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,BOBO,35,S,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,CANV,58,V,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,CANV,58,V,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,CANV,58,V,,
JSC,3,656,LE14SW,LE14SW3,1,60314,0,14.6,8.1,CANV,58,V,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,BOBO,53,S,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,RWBL,56,V,,M
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,RWBL,57,V,,M
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,COYE,51,S,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,COYE,43,S,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,SEWR,46,S,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,MAGO,81,V,,
JSC,3,720,LE14SW,LE14SW3,2,61314,6,16,0,CCSP,46,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SEWR,36,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,COYE,47,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SEWR,45,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SAVS,68,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SAVS,70,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,CCSP,52,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SWSP,69,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,SORA,90,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,BOBO,88,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,RWBL,76,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,RWBL,84,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,NESP,78,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,CCSP,50,S,,
JSC,3,617,LE14SW,LE14SW3,3,62314,20,17,5.5,CCSP,46,V,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,COYE,21,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,SAVS,26,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,SAVS,27,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,SEWR,19,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,SEWR,21,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,BOBO,49,V,,M
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,BOBO,18,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,BOBO,31,S,,
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,RWBL,19,V,,M
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,RWBL,21,V,,M
JSC,4,736,LE14SW,LE14SW4,1,60314,0,16.7,8,BOBO,51,V,,M
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,WEME,41,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,BOBO,53,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,CCSP,40,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,CCSP,13,V,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,SEWR,23,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,SWSP,17,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,SEWR,27,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,SEWR,23,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,BOBO,34,S,,
JSC,4,640,LE14SW,LE14SW4,2,61314,0,12.9,0,SAVS,14,V,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,CCSP,53,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,SAVS,58,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,COYE,32,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,SEWR,56,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,SEWR,43,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,RWBL,57,V,,M
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,MAWR,63,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,RWBL,74,S,,
JSC,4,541,LE14SW,LE14SW4,3,62314,13,15.7,0,SAVS,43,S,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,SAVS,9,V,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,BOBO,25,V,,M
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,BOBO,23,V,,M
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,BOBO,26,V,,M
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,CCSP,18,V,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,SAVS,27,S,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,SAVS,28,S,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,MAGO,75,V,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,MAGO,76,V,,
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,BOBO,50,V,,M
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,BOBO,43,V,,M
JSC,5,643,LE14SW,LE14SW5,1,60314,1,14.6,3.6,WISN,35,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,BOBO,43,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,BOBO,45,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,SAVS,17,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,SEWR,63,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,RWBL,46,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,SEWR,57,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,WEME,46,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,COYE,68,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,SEWR,65,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,CCSP,42,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,CCSP,43,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,SAVS,38,S,,
JSC,5,627,LE14SW,LE14SW5,2,61314,0,12.9,0,NESP,89,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,BOBO,28,V,,M
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,46,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,32,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,48,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,53,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,CCSP,56,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,BOBO,83,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SEWR,87,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,BOBO,94,S,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,26,V,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,SAVS,31,V,,
JSC,5,529,LE14SW,LE14SW5,3,62314,14,15.5,2.1,RWBL,79,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SORA,32,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,31,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,31,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,31,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,31,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,31,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,RWBL,38,V,,M
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,RWBL,41,V,,M
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,COYE,32,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,RWBL,36,V,,M
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,WEME,31,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SAVS,32,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,WIPH,36,V,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SORA,41,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,SORA,38,S,,
JSC,1,805,LE20NW,LE20NW1,1,60314,0,17.5,9.4,WISN,47,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SOSP,26,V,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,RWBL,31,V,,M
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SAVS,27,V,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,CCSP,28,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SOSP,27,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SOSP,31,V,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,RWBL,48,V,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,RWBL,53,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SAVS,34,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,SEWR,41,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,BOBO,53,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,WEME,57,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,CCSP,49,S,,
JSC,1,528,LE20NW,LE20NW1,2,61314,0,8.2,0,CCSP,31,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,SAVS,12,V,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,SAVS,28,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,SAVS,27,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,BOBO,56,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,RWBL,48,V,,M
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,CCSP,31,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,RWBL,52,V,,M
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,CCSP,40,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,CCSP,51,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,RWBL,62,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,SAVS,18,S,,
JSC,1,642,LE20NW,LE20NW1,3,62314,5,20.1,0,RWBL,92,V,,M
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,MAGO,10,V,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,MAGO,15,V,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,BOBO,42,V,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,BOBO,42,V,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,SORA,56,S,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,CCSP,32,S,,
JSC,3,819,LE20NW,LE20NW3,1,60314,0,17.5,8,BOBO,41,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,BOBO,64,V,,M
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,BOBO,61,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,COYE,51,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,SORA,68,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,BHCO,50,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,RWBL,69,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,BOBO,64,V,,M
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,SORA,68,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,CCSP,42,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,SAVS,31,V,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,RWBL,92,V,,M
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,SEWR,53,S,,
JSC,3,545,LE20NW,LE20NW3,2,61314,0,10.5,0,BRBL,65,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,BOBO,68,V,,M
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,BOBO,54,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,RWBL,53,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,SAVS,48,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,BOBO,71,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,BOBO,39,S,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,SAVS,27,V,,
JSC,3,653,LE20NW,LE20NW3,3,62314,5,20.4,0,CCSP,48,S,,
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,BOBO,10,V,,M
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,BOBO,12,V,,M
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,WEME,32,S,,
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,SAVS,10,V,,
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,CCSP,36,S,,M
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,BOBO,27,V,,
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,SAVS,38,V,,
JSC,5,849,LE20NW,LE20NW5,1,60314,1,19.1,9.6,SAVS,37,V,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,SAVS,36,V,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,SAVS,37,V,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,BOBO,51,V,,M
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,RWBL,67,S,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,SORA,48,S,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,CCSP,43,S,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,CCSP,47,S,,
JSC,5,558,LE20NW,LE20NW5,2,61314,0,10.3,0,SEWR,59,S,,
